customer_number,campaign_period_sales,historical_sales_volume,date_of_first_purchase,number_of_prior_year_transactions,do_not_direct_mail_solicit,do_not_email,do_not_telemarket,repurchase_method,last_transaction_channel,desk,executive_chair,standard_chair,monitor,printer,computer,insurance,toner,office_supplies,number_of_employees,language,num_emp,cp_sales,years_as_customer,hist_sales_bin,hist_years_as_customer_bin,hist_transactions_bin,repurchase_method_AUTO RENEW,repurchase_method_NOTICE,repurchase_method_PAYMENT PLAN,last_transaction_channel_AUTO RENEW,last_transaction_channel_BILLING,last_transaction_channel_BRANCH (PHONE),last_transaction_channel_BRANCH (POS),last_transaction_channel_IT,last_transaction_channel_MAIL,last_transaction_channel_NONE,last_transaction_channel_PHONE,last_transaction_channel_WEB,num_emp_avg_3,num_emp_avg_8,num_emp_avg_25,num_emp_avg_75,num_emp_avg_300,num_emp_avg_500,sale_1319.313_to_155862.72,sale_155862.72_to_303035.2,sale_303035.2_to_517717.2,sale_517717.26_to_929078.857,sale_929078.857_to_34412125.8,Years_0-10,Years_11-20,Years_21-30,Years_30-40,Years_40-50,Years_50+,Transactions_0-5,Transactions_6-10,Transactions_11-15,Transactions_16-20,Transactions_21-25,Transactions_25+,probs,success_pred
33469974,0.0,191018.66666666672,2000-02-03,16,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,0,19,sale_155862.72_to_303035.2,11-20,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7557382293415996,0
33471413,100.66666666666669,204756.0,1975-08-01,18,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,1,44,sale_155862.72_to_303035.2,40-50,16-20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1810178024043072,1
33471975,0.0,1520134.4,2002-03-11,23,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,0,17,sale_929078.857_to_34412125.8,11-20,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8493194814283036,0
33472012,1346.6666666666667,922466.6666666669,1977-12-01,16,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,1,42,sale_517717.26_to_929078.857,40-50,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.16230440225944442,1
33473768,0.0,166602.24,1997-07-15,21,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,22,sale_155862.72_to_303035.2,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7781469970932029,0
33474019,0.0,102144.38000000002,1985-02-15,1,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,0,0,1,101-500,English,300,0,34,sale_1319.313_to_155862.72,30-40,0-5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8144117722964689,0
33478868,0.0,673860.9,1988-10-01,23,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,1-5,English,3,0,31,sale_517717.26_to_929078.857,30-40,21-25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7443938137331568,0
33480927,0.0,152826.5142857143,2001-08-21,15,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,18,sale_1319.313_to_155862.72,11-20,11-15,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6762532642633918,0
33480947,196.7809523809524,359518.8,2012-02-04,21,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,1,7,sale_303035.2_to_517717.2,0-10,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.783138222439726,0
33484009,0.0,817310.4000000001,1989-12-25,21,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,30,sale_517717.26_to_929078.857,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8267057015315719,0
33486534,0.0,40320.0,1985-03-01,20,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,34,sale_1319.313_to_155862.72,30-40,16-20,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.717217573382102,0
33488329,0.0,30486.0,1992-04-01,1,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,1,0,0,NONE,NONE,8,0,27,sale_1319.313_to_155862.72,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8549103599479101,0
33494148,0.0,290225.1733333333,1989-07-01,22,0.0,0.0,0.0,AUTO RENEW,PHONE,0,0,0,0,0,0,0,0,1,11-50,NONE,25,0,30,sale_155862.72_to_303035.2,21-30,21-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7207179983386061,0
33494484,0.0,1051984.6857142858,1997-07-01,22,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,1,0,0,0,1,6-10,English,8,0,22,sale_929078.857_to_34412125.8,21-30,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7241311247533031,0
33495255,0.0,78809.52380952383,1995-10-01,5,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,24,sale_1319.313_to_155862.72,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9014034017021706,0
33495338,0.0,187992.8571428572,1985-07-15,25,0.0,1.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,34,sale_155862.72_to_303035.2,30-40,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7462109241595783,0
33501743,0.0,206249.52380952387,1997-07-15,5,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,22,sale_155862.72_to_303035.2,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9126235820553107,0
33507562,2470.866666666667,1754315.3333333337,1995-12-01,5,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,0,0,0,NONE,NONE,8,1,24,sale_929078.857_to_34412125.8,21-30,0-5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.8843396735228268,0
33511133,0.0,544785.3714285714,1995-02-15,22,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,24,sale_517717.26_to_929078.857,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8267057015315719,0
33514061,0.0,389217.5238095239,2014-02-04,20,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,5,sale_303035.2_to_517717.2,0-10,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7806447553137246,0
33516468,1281.2583333333334,234470.275,1992-09-15,3,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,1,1,1,1,1,1,101-500,English,300,1,27,sale_155862.72_to_303035.2,21-30,0-5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.18849920282993138,1
33517775,0.0,160184.64,1983-03-15,22,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,36,sale_155862.72_to_303035.2,30-40,21-25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.768639774457725,0
33517902,0.0,1536088.3200000003,2014-05-24,12,1.0,1.0,1.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,101-500,English,300,0,5,sale_929078.857_to_34412125.8,0-10,11-15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.8117018467499829,0
33518411,0.0,267664.3200000001,1988-01-15,18,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,31,sale_155862.72_to_303035.2,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7660294089070201,0
33520352,591.7333333333335,840261.3333333336,1979-01-15,20,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,1,40,sale_517717.26_to_929078.857,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8166153281699763,0
33521950,0.0,458699.34933333326,1973-06-15,17,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,1-5,English,3,0,46,sale_303035.2_to_517717.2,40-50,16-20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.16405176272420674,1
33538208,0.0,544302.72,1995-08-15,18,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,1,0,1,1-5,English,3,0,24,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8246009767892372,0
33539348,0.0,1083567.333333333,2014-11-13,13,0.0,0.0,0.0,NOTICE,WEB,1,0,0,0,0,0,0,0,1,51-100,English,75,0,5,sale_929078.857_to_34412125.8,0-10,11-15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.8519448143683775,0
33540234,0.0,124396.11428571428,1989-07-01,9,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,30,sale_1319.313_to_155862.72,21-30,6-10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8503164979922291,0
33552108,0.0,399978.15,1989-07-01,1,1.0,1.0,1.0,AUTO RENEW,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,30,sale_303035.2_to_517717.2,21-30,0-5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8450865667974979,0
33552468,0.0,616512.0,1990-12-01,25,0.0,1.0,0.0,AUTO RENEW,AUTO RENEW,1,0,0,0,0,0,0,0,1,6-10,English,8,0,29,sale_517717.26_to_929078.857,21-30,21-25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7795109071044928,0
33553133,0.0,677577.3333333335,2001-02-22,13,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,0,11-50,English,25,0,18,sale_517717.26_to_929078.857,11-20,11-15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7214272059899415,0
33554228,0.0,207591.42857142858,1986-06-01,15,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,6-10,English,8,0,33,sale_155862.72_to_303035.2,30-40,11-15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7576496841226122,0
33555418,0.0,3002858.038095238,1992-10-01,61,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,NONE,8,0,27,sale_929078.857_to_34412125.8,21-30,25+,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7541153402677522,0
33557751,0.0,409697.28,1998-02-15,18,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,21,sale_303035.2_to_517717.2,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.796688425074132,0
33561895,0.0,358176.00000000006,1987-08-15,18,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,0,32,sale_303035.2_to_517717.2,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7877590512456912,0
33562563,583.04,1013323.52,1993-01-15,22,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,1,0,1,11-50,English,25,1,26,sale_929078.857_to_34412125.8,21-30,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8478654138798936,0
33564280,0.0,82692.85714285714,1978-10-01,17,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,NONE,8,0,41,sale_1319.313_to_155862.72,40-50,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.16210494557987332,1
33569319,0.0,273231.36000000004,1982-08-01,18,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,37,sale_155862.72_to_303035.2,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7660294089070201,0
33570527,0.0,424936.40000000014,2014-10-01,21,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,5,sale_303035.2_to_517717.2,0-10,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.783138222439726,0
33571429,0.0,1055654.7666666666,1990-12-01,23,0.0,1.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,51-100,English,75,0,29,sale_929078.857_to_34412125.8,21-30,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8478654138798936,0
33576233,0.0,1130338.895833333,2002-01-28,19,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,0,51-100,English,75,0,17,sale_929078.857_to_34412125.8,11-20,16-20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.737113261677049,0
33577290,0.0,698449.9999999999,1996-05-01,5,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,23,sale_517717.26_to_929078.857,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9015337701783335,0
33579100,0.0,1306435.0,1994-07-15,5,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,1,0,0,NONE,NONE,8,0,25,sale_929078.857_to_34412125.8,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9235808100009052,0
33580345,0.0,147195.7142857143,1997-09-15,19,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,Italian,8,0,22,sale_1319.313_to_155862.72,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7515875250367129,0
33580538,0.0,497822.2857142858,1987-09-01,22,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,32,sale_303035.2_to_517717.2,30-40,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.790193383033414,0
33581752,2887.82,407182.62000000005,1993-02-01,3,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,1,0,0,1,0,0,1,0,NONE,NONE,8,1,26,sale_303035.2_to_517717.2,21-30,0-5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7012780167557624,0
33582718,0.0,292149.2,1993-03-15,21,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,26,sale_155862.72_to_303035.2,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7781469970932029,0
33586927,0.0,582020.48,1982-10-15,12,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,37,sale_517717.26_to_929078.857,30-40,11-15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8444550268631708,0
33589845,0.0,580847.0857142857,1984-10-15,24,0.0,1.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,35,sale_517717.26_to_929078.857,30-40,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7999627917669638,0
33596077,0.0,219528.53333333333,2003-05-15,19,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,16,sale_155862.72_to_303035.2,11-20,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7557382293415996,0
33597650,0.0,341206.1714285715,1992-11-01,12,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,6-10,English,8,0,27,sale_303035.2_to_517717.2,21-30,11-15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7891044545542802,0
33599680,0.0,164339.68000000002,2010-12-29,17,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,9,sale_155862.72_to_303035.2,0-10,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.758410115620086,0
33601135,618.2916666666666,779047.4999999999,2007-12-19,10,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,51-100,English,75,1,12,sale_517717.26_to_929078.857,11-20,6-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8358582706349877,0
33601533,193.33333333333337,117546.66666666669,1994-10-01,16,0.0,1.0,0.0,NOTICE,MAIL,1,0,0,0,0,0,1,0,1,6-10,English,8,1,25,sale_1319.313_to_155862.72,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7411243820619078,0
33604358,0.0,294335.33333333326,2009-03-27,19,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,1-5,English,3,0,10,sale_155862.72_to_303035.2,0-10,16-20,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7353310428145395,0
33604892,512.4,15884.4,1997-08-15,1,0.0,0.0,0.0,NOTICE,BRANCH (PHONE),0,0,0,0,0,0,0,0,0,11-50,English,25,1,22,sale_1319.313_to_155862.72,21-30,0-5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8274833606976356,0
33605197,178.552380952381,202478.4,1995-02-01,18,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,1,24,sale_155862.72_to_303035.2,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7756125843375593,0
33606648,0.0,1619380.4,1998-05-15,21,0.0,0.0,0.0,NOTICE,MAIL,1,0,0,0,0,0,0,0,1,6-10,English,8,0,21,sale_929078.857_to_34412125.8,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8562912319427454,0
33617684,0.0,640497.9428571428,1998-02-01,18,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,21,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8246009767892372,0
33619223,0.0,439112.26666666655,1992-02-01,17,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,27,sale_303035.2_to_517717.2,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.796688425074132,0
33622963,226.57142857142856,76128.0,1993-04-15,16,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,1,1,6-10,English,8,1,26,sale_1319.313_to_155862.72,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7340891961627798,0
33626212,0.0,248394.66666666663,2007-01-11,1,1.0,1.0,1.0,NOTICE,PHONE,0,0,0,0,0,0,1,0,0,NONE,NONE,8,0,12,sale_155862.72_to_303035.2,11-20,0-5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8611443195211267,0
33627487,0.0,870517.6479999999,2014-08-08,21,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,11-50,English,25,0,5,sale_517717.26_to_929078.857,0-10,21-25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.772379884329576,0
33628653,0.0,255914.16666666663,1995-12-01,10,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,1-5,English,3,0,24,sale_155862.72_to_303035.2,21-30,6-10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8070564954282327,0
33630285,0.0,22658.285714285717,1990-02-01,4,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,NONE,8,0,29,sale_1319.313_to_155862.72,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9014034017021706,0
33632497,0.0,214214.28571428574,1996-02-01,25,0.0,0.0,0.0,NOTICE,PHONE,0,0,0,0,0,0,0,0,1,6-10,English,8,0,23,sale_155862.72_to_303035.2,21-30,21-25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.783083200108001,0
33633673,0.0,731502.7200000002,1998-08-18,21,1.0,1.0,1.0,AUTO RENEW,WEB,0,1,0,0,0,0,0,0,1,6-10,English,8,0,21,sale_517717.26_to_929078.857,21-30,21-25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7339263593815334,0
33637491,0.0,641422.4,1984-09-15,21,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,35,sale_517717.26_to_929078.857,30-40,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7999627917669638,0
33638127,0.0,2173492.966666667,2015-06-15,19,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,0,0,1,51-100,English,75,0,4,sale_929078.857_to_34412125.8,0-10,16-20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7809719505250294,0
33638759,0.0,439531.12,1988-05-01,21,0.0,0.0,0.0,NOTICE,NONE,0,0,0,0,0,0,0,0,1,1-5,English,3,0,31,sale_303035.2_to_517717.2,30-40,21-25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8134563616684799,0
33646407,0.0,237663.33333333328,1997-06-01,1,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,22,sale_155862.72_to_303035.2,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.870662237660613,0
33647448,0.0,825820.16,1997-04-01,16,0.0,0.0,0.0,NOTICE,PHONE,1,0,0,0,0,0,0,0,1,11-50,NONE,25,0,22,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8207422500509848,0
